0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,1,1169,3,4,2,0,1,4,4,1,1,1,0,68fd1e64,bccb7a1a,3cc14b5b,8e9c10ae,25c83c98,fe6b92e5,6de90931,0b153874,a73ee510,9268adb2,87fe3e10,8527be14,3bd6c21d,07d13a8f,e6696727,3aaae0a8,3486227d,d51975d7,21ddcdc9,5840adea,6a4bdd9b,c9d4222a,32c7478e,340d03c3,001f3601,96911ece
1,0,5,6,6,6328,272,11,15,461,0,5,,6,05db9164,421b43cd,b8f34a1a,29998ed1,25c83c98,7e0ccccf,f49c4f98,0b153874,a73ee510,2262dd8a,2c7b458c,6aaba33c,63f28c33,b28479f6,e1ac77f7,b041b04a,e5ba7672,2804effd,,,723b4dfd,ad3062eb,32c7478e,b34f3128,,
0,0,0,2,1,5025,17,1,9,90,0,1,,8,68fd1e64,38a947a1,,,25c83c98,7e0ccccf,2b3e5379,5b392875,a73ee510,fbbf2c95,04390c32,,42148b26,b28479f6,74d93e40,,e5ba7672,ede11b1b,,,,ad3062eb,32c7478e,,,
0,,0,5,1,1296,1196,0,6,152,,0,,1,05db9164,09e68b86,71f9094b,f893324b,25c83c98,7e0ccccf,e2245c0f,0b153874,a73ee510,e796767b,0b9c626b,eafaad1d,7c249f2b,b28479f6,52baadf5,d89ca725,e5ba7672,5aed7436,49463d54,b1252a9d,ad13b1df,,3a171ecb,f60652c4,e8b83407,85b58cad
1,,-1,,,63463,378,0,0,47,,0,,,05db9164,38a947a1,e6844083,25aad49b,25c83c98,fbad5c96,cc14da8c,0b153874,7cc72ec2,55cf2bc3,c94a3c07,a88ece04,65977207,051219e6,17756f04,893897ec,07c540c4,37706918,,,460c03e7,,32c7478e,a64a1f3c,,
1,0,-1,,,4546,104,6,0,39,0,1,,,05db9164,38a947a1,9cd3c0b1,65e6600a,25c83c98,6f6d9be8,f4ae27b8,0b153874,a73ee510,dc790dda,e3205ff0,33605050,b688506c,1adce6ef,8d605292,207d06c0,e5ba7672,c7267607,,,9bde3ca4,,32c7478e,699752eb,,
0,0,0,71,16,1480,167,1,39,103,0,1,,16,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,7e0ccccf,f33e4fa1,0b153874,a73ee510,1f20471e,7b5deffb,d8c29807,269889be,b28479f6,2d49999f,c64d548f,e5ba7672,63cdbb21,21ddcdc9,5840adea,5f957280,c9d4222a,32c7478e,1793a828,e8b83407,b7d9c3bc
0,0,141,104,24,1866,35,3,27,30,0,1,,24,05db9164,287130e0,6cadb67b,f29d2ab4,43b19349,7e0ccccf,5e64ce5f,0b153874,a73ee510,9de7c14e,8b94178b,93b51a1f,025225f2,b28479f6,9efd8b77,8dbaf259,07c540c4,891589e7,21ddcdc9,b1252a9d,a5fd0b8c,,32c7478e,c8f5856f,e8b83407,25e83f59
0,2,-1,54,23,1370,29,5,29,162,0,2,0,23,05db9164,b80912da,6a10aca6,4fdb94ab,43b19349,,0adb34fd,0b153874,a73ee510,fbbf2c95,0746c3ee,cbbbe14c,9416a599,b28479f6,79fcb5cb,ac43c95a,e5ba7672,7119e567,4632bcdc,a458ea53,b192e282,,32c7478e,16687bc0,ce62e669,96c9cf5b
0,0,-1,,,1415,129,7,48,257,0,3,,,05db9164,287130e0,fb257733,948741dc,25c83c98,fe6b92e5,6fd0f1e6,0b153874,a73ee510,4e4e6f9b,1736789a,3791e8b9,1a347339,07d13a8f,10040656,5b34e531,e5ba7672,891589e7,af1445c4,b1252a9d,e3c8b3ac,78e2e389,32c7478e,3fdb382b,e8b83407,49d68486
0,,1,91,32,33228,,0,32,3,,0,,32,05db9164,4f25e98b,c48108ef,c2fcecf6,25c83c98,7e0ccccf,36bc192e,5b392875,a73ee510,71fb6502,83cad30f,4a5349b0,976896e2,b28479f6,8ab5b746,261cf73d,e5ba7672,7ef5affa,abfaf938,a458ea53,76d6520a,,32c7478e,38be899f,001f3601,9bef54fd
0,0,59,5,3,1870,53,30,12,313,0,3,0,3,05db9164,71ca0a25,,,25c83c98,7e0ccccf,26817995,0b153874,a73ee510,3757d3fa,8b92652b,,c5bc951e,b28479f6,a67c19b7,,e5ba7672,9bf8ffef,21ddcdc9,5840adea,,,c7dc6720,,001f3601,56be3401
1,,0,1,1,7297,33,4,1,6,,1,,1,5a9ed9b0,38a947a1,1b803dd2,6f999fda,4cf72387,fbad5c96,928efe34,5b392875,a73ee510,fa7d0797,938fe91f,d2e41ace,f948ca5d,1adce6ef,9a7388fe,4b0239ef,e5ba7672,213ffd91,,,b33e772f,,32c7478e,7553379a,,
1,23,1,24,0,53,0,102,0,128,1,8,2,0,05db9164,58e67aaf,738c9836,5be2c8b2,25c83c98,7e0ccccf,1e3cba9d,37e4aa92,a73ee510,3b08e48b,843d8639,f9ab59a5,9cab1003,07d13a8f,10935a85,8735460c,27c07bd6,c21c3e4c,54e53a39,b1252a9d,b712918b,ad3062eb,423fab69,81d06312,9b3e8820,0733257c
0,0,0,2,,12875,345,2,6,60,0,1,,,68fd1e64,38a947a1,223b0e16,ca55061c,25c83c98,7e0ccccf,631d3105,1f89b562,a73ee510,3b08e48b,d0fb938a,156f99ef,08740150,b28479f6,42e41d92,5fbf4a84,07c540c4,1999bae9,,,deb9605d,,be7c41b4,e448275f,,
0,0,1,36,9,2070,190,2,27,75,0,2,,9,68fd1e64,f0cf0024,6f67f7e5,41274cd7,25c83c98,fbad5c96,68bb64a9,5b392875,a73ee510,80550809,5b83be43,623049e6,951771f8,1adce6ef,55dc357b,c92f3b61,07c540c4,b04e4670,21ddcdc9,5840adea,60f6221e,,32c7478e,43f13e8b,ea9a246c,731c3655
1,,2,3,3,21883,394,2,3,55,,1,0,3,05db9164,512fdf0c,b7506183,41d91b64,25c83c98,7e0ccccf,3cf1ccde,0b153874,a73ee510,3b08e48b,61422b9a,23ae741f,799a3beb,07d13a8f,aa322bcf,283d439e,27c07bd6,fd3919f9,21ddcdc9,5840adea,4a057340,,3a171ecb,919b984e,724b04da,13e48a90
0,,37,15,15,,,0,17,15,,0,,15,c71ae391,38a947a1,476fe754,60166d22,43b19349,fbad5c96,2dba0f83,0b153874,7cc72ec2,3b08e48b,5d8204e3,61a60b22,b6ce287d,b28479f6,8c7816d3,ff5f8dd1,2005abd1,7c21218c,,,da0c4f63,c9d4222a,be7c41b4,b258af68,,
1,,-1,,,7220,,0,1,12,,0,,,287e684f,38a947a1,f922d7ba,6a14f9b9,4cf72387,fbad5c96,c62dda97,0b153874,a73ee510,62cfc6bd,8cffe207,fb23b777,ff5626de,07d13a8f,586a2aab,f8b34416,1e88c74f,e5f8f18f,,,f3ddd519,,32c7478e,b34f3128,,
0,,600,12,9,1405,,0,28,27,,0,,9,05db9164,58e67aaf,09dc35ff,1584a843,25c83c98,7e0ccccf,c14e7c84,0b153874,a73ee510,3b08e48b,69593bb9,3af38a9c,140b1e5d,1adce6ef,d002b6d9,21dc8df4,776ce399,c21c3e4c,55dd3565,a458ea53,0cba1665,,bcdee96c,3fdb382b,9b3e8820,49d68486
0,,285,14,1,11871,33,3,9,33,,1,0,6,5a9ed9b0,cc8e236e,1c239854,cf3dc9c2,25c83c98,fe6b92e5,368e23c1,5b392875,a73ee510,616ed314,9076a36b,98d78b2b,c95e66fd,07d13a8f,3a8c68b7,da1333b6,e5ba7672,775e80fe,21ddcdc9,5840adea,3ee29a07,ad3062eb,3a171ecb,c83e0347,ea9a246c,2fede552
0,,1855,5,,,,0,0,5,,0,,,287e684f,38a947a1,4470baf4,8c8a4c47,25c83c98,fbad5c96,88002ee1,5b392875,7cc72ec2,3b08e48b,f1b78ab4,bb669e25,6e5da64f,b28479f6,547b8c62,2b2ce127,2005abd1,b133fcd4,,,2b796e4a,,32c7478e,8d365d3b,,
0,0,2,2,7,4380,149,68,30,698,0,22,1,7,05db9164,d833535f,51a1ba8e,499ac831,25c83c98,fbad5c96,a9087a98,5b392875,a73ee510,251cb79f,30b2a438,34645d5b,aebdb575,1adce6ef,5e7a356b,6a841a1b,8efede7f,281769c2,,,9cfdbc70,,32c7478e,aee52b6f,,
1,,-1,0,,,,,0,,,,,,68fd1e64,38a947a1,e3818eb2,a4456f7e,25c83c98,fbad5c96,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,3bec5d45,6e5da64f,07d13a8f,b3b12b81,72d1790f,2005abd1,f03e8b05,,,950d91c1,,55dd3565,2f7e98de,,
1,,314,,,79135,,,0,,,,,,05db9164,38a947a1,35c7d4e5,b6b16292,25c83c98,fe6b92e5,8025502e,51d76abe,7cc72ec2,0eca1729,29e4ad33,aea63ab5,80467802,64c94865,f5dd84c9,fc7f541e,e5ba7672,35c56d50,,,2f8f63bc,,3a171ecb,6ca1f5e0,,
0,0,22,1,,3631,93,9,0,2,0,3,,,5a9ed9b0,92f101be,02342845,b8e42c74,a9411994,7e0ccccf,5e64ce5f,0b153874,a73ee510,83e211e9,8b94178b,07bdbe6b,025225f2,cfef1c29,6813f031,d797b346,e5ba7672,20157126,21ddcdc9,5840adea,fdc4f2dd,,32c7478e,9149f647,001f3601,074bb89f
0,0,1,1,2,7,2,1,0,2,0,1,,2,05db9164,09e68b86,6a16f52c,ca783dd5,25c83c98,,b87f4a4a,a61cc0ef,a73ee510,2124a520,319687c9,c1629371,62036f49,cfef1c29,18847041,2f705a7d,e5ba7672,5aed7436,1d1eb838,a458ea53,28098026,,32c7478e,3fdb382b,e8b83407,49d68486
0,,0,,,43333,21,0,0,5,,0,,,5a9ed9b0,287130e0,b15556fc,361938ac,25c83c98,6f6d9be8,24848cad,0b153874,a73ee510,e8a5d2f4,3c3acf35,d91d3ca8,0a110528,1adce6ef,02a9f933,ca427b22,07c540c4,45de52e0,21ddcdc9,a458ea53,fb33056f,,32c7478e,7a978e5d,ea9a246c,f7872780
1,0,53,22,16,246,18,39,18,25,0,7,,16,05db9164,52e9ecfc,9486af17,d6c23de6,25c83c98,6f6d9be8,ea32d016,0b153874,a73ee510,597a7b20,755e4a50,bd8165fc,5978055e,b28479f6,37663ab0,9a5109f8,07c540c4,f3644223,21ddcdc9,b1252a9d,40d924bf,8ec974f4,32c7478e,2f647dfe,f0f449dd,5a3c4cae
0,0,21,3,2,3013,64,3,18,50,0,1,,2,39af2607,38d50e09,,,25c83c98,,9c8ed289,5b392875,a73ee510,62e76cf6,a7b606c4,,eae197fd,b28479f6,42b3012c,,07c540c4,582152eb,21ddcdc9,5840adea,,,3a171ecb,,001f3601,56be3401
0,0,0,7,5,4343,131,7,8,330,0,4,0,25,05db9164,95e2d337,3349e5e8,467e3aed,25c83c98,,26b6b125,0b153874,a73ee510,3b08e48b,5a6b65cc,8bd68dff,5b61cea7,051219e6,003cf364,63c3317c,07c540c4,7b06fafe,21ddcdc9,a458ea53,2dc04c9a,,32c7478e,88c909ea,2bf691b1,213da196
0,,898,75,,36164,81,0,0,4,,0,,,05db9164,287130e0,80779fa0,f2a69992,25c83c98,7e0ccccf,150f9628,1f89b562,7cc72ec2,92574706,a3d2f3d0,810ba467,e5186205,07d13a8f,10040656,9ef569d0,d4bb7bd8,891589e7,21ddcdc9,5840adea,2135d846,ad3062eb,3a171ecb,3fdb382b,e8b83407,49d68486
0,4,2,6,2,1445,32,7,23,115,0,1,,2,8cf07265,38d50e09,8756bbfd,8fada235,25c83c98,7e0ccccf,13074a34,0b153874,a73ee510,ea1bdfa5,b6759853,149083d7,4bca2fbb,b28479f6,42b3012c,d2fcccfb,e5ba7672,582152eb,21ddcdc9,5840adea,7228f042,,3a171ecb,2db5e7df,001f3601,4e7af834
0,0,1,6,1,6275,345,5,2,45,0,1,,1,8cf07265,09e68b86,4347de25,770e7839,25c83c98,,59bbdf75,0b153874,a73ee510,d6d4e563,ae4c531b,9de5f946,01c2bbc7,07d13a8f,36721ddc,eba85660,e5ba7672,5aed7436,9437f62f,a458ea53,aaa07225,,32c7478e,38b7753f,e8b83407,355a8ecb
0,,710,45,1,27705,131,7,21,70,,1,,3,8cf07265,89ddfee8,a3399b0f,a7755bc8,43b19349,fbad5c96,bb578fab,0b153874,a73ee510,b5f7cd48,3407cf7b,26ceccde,f0fe287d,b28479f6,25753fb1,62ab49a8,e5ba7672,5bb2ec8e,9437f62f,b1252a9d,b3f89977,,32c7478e,9320f520,f0f449dd,0245db34
0,,0,,1,73877,15,0,1,7,,0,,1,05db9164,68aede49,2390215f,ee9283d1,2c6b8ded,,ae182127,0b153874,7cc72ec2,2451587f,f3d551b3,e0294c41,31c26a78,b28479f6,5c595008,cec7a519,d4bb7bd8,262c8681,,,b47dc617,,32c7478e,757d996c,,
0,,0,1,53,9082,180,6,44,175,,1,,53,be589b51,6f115d49,d032c263,c18be181,25c83c98,fe6b92e5,ba0ca6c5,0b153874,a73ee510,56ae5fb0,7ca01a9d,dfbb09fb,97d749c9,1adce6ef,168196fe,84898b2a,e5ba7672,58b6f121,,,0014c32a,,dbb486d7,3b183c5c,,
0,2,237,,0,4,2,2,0,0,1,1,,0,05db9164,bc478804,125ff73e,13508380,25c83c98,fe6b92e5,38eb9cf4,0b153874,a73ee510,3dd5f464,7f8ffe57,8fdd3abf,46f42a63,07d13a8f,0af7c64c,54462923,d4bb7bd8,65a2ac26,1d1eb838,b1252a9d,56a22115,c9d4222a,c7dc6720,45ab94c8,001f3601,c84c4aec
0,19,2,1,3,370,4,19,3,3,1,1,,3,be589b51,f0cf0024,7cde9000,cfc23926,25c83c98,6f6d9be8,49ea3b45,51d76abe,a73ee510,3b08e48b,97365bba,0b8382cf,ba781108,1adce6ef,55dc357b,40e40f7e,e5ba7672,b04e4670,21ddcdc9,a458ea53,3070d3d1,,32c7478e,936da3dd,ea9a246c,27029e68
0,25,1,2,,620,0,166,0,0,1,14,0,,68fd1e64,404660bb,77f2f2e5,d16679b9,384874ce,7e0ccccf,407438c8,0b153874,a73ee510,b0695856,755e4a50,9f32b866,5978055e,07d13a8f,633f1661,31ca40b6,3486227d,4b17f8a2,21ddcdc9,5840adea,dfcfc3fa,,32c7478e,aee52b6f,f0f449dd,c3546e32
0,,4,2,1,47388,,0,3,25,,0,,1,05db9164,fc67db1d,e10cea91,d3c8a2de,25c83c98,fbad5c96,f2487bdb,0b153874,7cc72ec2,78cab4c1,ea77d5e7,a9e7fe6a,740c210d,1adce6ef,a89936e1,b36c9ff8,27c07bd6,5e5b3998,,,3c6c93c9,,bcdee96c,be673bbf,,
0,,204,,2,136988,198,0,2,10,,0,,2,05db9164,1612be27,f1d57af7,5f3e1806,4cf72387,,c86e8c6b,51d76abe,7cc72ec2,853f0ce5,4d8549da,d19e10db,51b97b8f,b28479f6,a7541387,0ff23d24,e5ba7672,ce500fd8,21ddcdc9,5840adea,5ac15b45,,3a171ecb,52f412c3,cb079c2d,c986348f
0,0,1,1,,5673,206,13,4,103,0,6,0,,05db9164,38a947a1,0e4f7fa4,5deac079,25c83c98,,bb3f8e2d,0b153874,a73ee510,5162b19c,731f1c84,1f6b8745,9ded12ab,07d13a8f,ca6db340,50d2b997,3486227d,a2157fe3,,,9c03188d,78e2e389,3a171ecb,4b871c6a,,
0,2,9,1,13,178,30,2,2,30,1,1,,30,05db9164,c44e8a72,50326fba,13508380,25c83c98,fe6b92e5,86651165,0b153874,a73ee510,3b08e48b,39dd23e7,f4879236,0159bf9f,07d13a8f,625dc429,6f9e20a8,07c540c4,93e0e949,4322165b,a458ea53,577af2b3,,3a171ecb,45ab94c8,724b04da,c84c4aec
1,4,8,3,1,108,23,6,2,60,1,3,1,1,287e684f,38a947a1,13b6fed0,c9fd810e,25c83c98,7e0ccccf,66a728c4,0b153874,a73ee510,d0ff5b05,dab547a5,dde73338,7aab7990,1adce6ef,062f70fd,2c58c4c9,27c07bd6,07ae81f0,,,f3e08856,,423fab69,7986b75d,,
0,0,5,5,2,11615,514,14,2,57,0,5,,2,5bfa8ab5,287130e0,d5e8690b,e97210a9,0942e0a7,7e0ccccf,7f14ae96,0b153874,a73ee510,3044b0a2,c3ef34ee,e26faa46,d69427e9,07d13a8f,10040656,b41f7343,e5ba7672,891589e7,21ddcdc9,a458ea53,6fb89139,,c7dc6720,a9a2ac1a,9b3e8820,3547c540
0,,485,1,2,18930,133,0,2,6,,0,,2,68fd1e64,537e899b,5037b88e,9dde01fd,25c83c98,fbad5c96,81bb0302,56563555,a73ee510,1cf80d48,b7094596,680d7261,1f9d2c38,07d13a8f,14be02cc,c0673b44,e5ba7672,65979fb7,,,e049c839,,c7dc6720,6095f986,,
1,0,355,1,1,2970,23,5,2,223,0,4,0,1,05db9164,bc478804,5e8f4a90,13508380,25c83c98,fbad5c96,b2ee0739,0b153874,a73ee510,3b08e48b,8f7b26d4,812f244b,96fa211f,07d13a8f,0af7c64c,ebb480a5,27c07bd6,65a2ac26,1d1eb838,b1252a9d,f6eeaad5,ad3062eb,3a171ecb,45ab94c8,001f3601,c84c4aec
0,3,-1,,,280,3,3,13,12,1,1,,,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,,320d5d46,0b153874,a73ee510,0bc79f6f,94fb1def,21a23bfe,e8e7aace,b28479f6,91f74a64,587267a3,e5ba7672,a78bd508,21ddcdc9,5840adea,c2a93b37,,3a171ecb,1793a828,e8b83407,2fede552
0,,91,1,1,1550,,0,8,8,,0,,1,5a9ed9b0,c1384774,ad4b77ff,d16679b9,25c83c98,7e0ccccf,05254e29,0b153874,a73ee510,3b08e48b,26800aa4,a2f4e8b5,434b8eb7,07d13a8f,022c81dc,89052618,776ce399,8e8b535e,21ddcdc9,5840adea,d4703ebd,,be7c41b4,aee52b6f,ea9a246c,d7fb715c
1,,173,7,7,4181,73,21,7,293,,7,,7,be589b51,421b43cd,1dccfb39,29998ed1,25c83c98,fe6b92e5,9963c37d,0b153874,a73ee510,d2f1c80c,a5a03018,6aaba33c,7a7b8db5,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,78e2e389,32c7478e,b34f3128,,
0,0,2,,0,11609,711,3,39,291,0,2,,30,05db9164,90f4f36f,6b8d3b5f,d16679b9,25c83c98,7e0ccccf,c0c4c45a,0b153874,a73ee510,c4ffadc0,75c39076,d6cbb5fb,2dfcb44a,1adce6ef,b570eb93,89052618,07c540c4,4431064e,,,ddbb8a5e,,32c7478e,aee52b6f,,
0,2,205,1,1,2,0,30,1,11,1,11,0,0,68fd1e64,85af3139,02cf9876,c18be181,25c83c98,7e0ccccf,b709e7a7,0b153874,a73ee510,2418d386,607db0ed,8fe001f4,5eaab985,07d13a8f,fdb8cdb7,36103458,e5ba7672,d4328054,,,e587c466,,3a171ecb,3b183c5c,,
1,0,240,11,1,1578,102,7,1,32,0,1,,1,68fd1e64,0468d672,,,25c83c98,7e0ccccf,aafae983,5b392875,a73ee510,70c49a3f,c3a20c8d,,7ce5cdf0,1adce6ef,4f3b3616,,e5ba7672,9880032b,21ddcdc9,5840adea,,,32c7478e,,ea9a246c,6ae9621c
0,0,0,3,,6013,203,3,8,21,0,1,,,5a9ed9b0,d7988e72,02dbdb6d,45a69eeb,43b19349,7e0ccccf,50569dee,5b392875,a73ee510,3b08e48b,911f064f,2bb66357,064f3e02,64c94865,846fb5bd,ffa4011f,07c540c4,0f2f9850,2f4b9dd2,b1252a9d,af346084,,423fab69,3f57fe68,e8b83407,75bab1b7
0,8,1,42,,89,27,13,0,0,1,2,,,05db9164,40ed0c67,016960e9,498b3950,0942e0a7,,d2d741ca,1f89b562,a73ee510,4684ca03,ea4adb47,9b09609a,05781932,07d13a8f,622c34d8,064d21e6,07c540c4,2585827d,21ddcdc9,5840adea,bb6255b9,,423fab69,e33735a0,e8b83407,9b1e24b6
0,68,1,,0,7,0,72,0,301,3,5,0,0,05db9164,207b2d81,9df21a6e,8b3b6b2e,25c83c98,fe6b92e5,01c31e6c,5b392875,a73ee510,7077ce03,2bcfb78f,fd4d23d3,e6fc496d,64c94865,32ec6582,3ac6d037,e5ba7672,25c88e42,21ddcdc9,a458ea53,cd187145,c9d4222a,32c7478e,145ae095,001f3601,f216b4c8
0,0,52,4,13,4420,174,4,15,63,0,2,0,14,05db9164,2c16a946,1c14a0cc,64712dc5,25c83c98,7e0ccccf,d8061a1c,0b153874,a73ee510,3b08e48b,70948dc7,d612f281,a7193268,07d13a8f,18231224,84a17147,d4bb7bd8,74ef3502,,,e92eec27,,3a171ecb,9117a34a,,
0,,21,17,21,401,,0,29,51,,0,,21,05db9164,9f7e1d07,77f2f2e5,d16679b9,30903e74,,05254e29,0b153874,a73ee510,3b08e48b,26800aa4,9f32b866,434b8eb7,b28479f6,08812651,31ca40b6,776ce399,6a58e423,21ddcdc9,5840adea,dfcfc3fa,,be7c41b4,aee52b6f,ea9a246c,0ca8dfbc
0,10,86,,2,1251,8,350,5,16,1,37,0,5,05db9164,404660bb,,,4cf72387,7e0ccccf,1c86e0eb,66f29b89,a73ee510,79f7c195,755e4a50,,5978055e,07d13a8f,633f1661,,e5ba7672,4b17f8a2,21ddcdc9,5840adea,,,3a171ecb,,f0f449dd,99f4f64c
1,,3,4,4,40272,,0,4,12,,0,,4,75ac2fe6,ef69887a,015b10f8,13508380,25c83c98,7e0ccccf,3a53b968,5b392875,a73ee510,8ce94bed,7b6cf84a,101ca737,6994d528,07d13a8f,9b5a6a83,0699300f,e5ba7672,f953a972,55dd3565,b1252a9d,51127f65,,423fab69,45ab94c8,47907db5,c84c4aec
0,3,2,93,39,25,49,4,39,45,1,2,,37,05db9164,c5fe64d9,f132aa9b,65565f64,4cf72387,,39cc02c6,37e4aa92,a73ee510,06f737a0,46adcd72,9731f018,c42f98df,1adce6ef,8c532c12,2473a22c,e5ba7672,c235abed,601f1f3b,5840adea,903b862a,,32c7478e,6ace2d4d,ea9a246c,03219b28
0,,1,164,6,,,0,6,3,,0,,6,05db9164,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,1af5fecb,1f89b562,7cc72ec2,3b08e48b,2e3884d7,fb8fab62,9c7a975e,b28479f6,231f3923,c6b1e1b2,2005abd1,25935396,21ddcdc9,5840adea,99c09e97,ad3062eb,3a171ecb,335a6a1e,001f3601,3626d9ba
0,7,3,,1,131,1,7,8,8,1,1,,1,05db9164,8cc9c66e,c10c6fca,613acb0f,25c83c98,,f0a40c67,0b153874,a73ee510,3b08e48b,08c60360,54314019,af8f7f71,b28479f6,3bfd73d1,d419ae43,e5ba7672,a6f5dd38,21ddcdc9,a458ea53,1e874674,,3a171ecb,7beffc84,2bf691b1,259938d2
0,1,544,0,7,270,21,1,16,21,1,1,0,7,68fd1e64,38a947a1,4470baf4,8c8a4c47,4cf72387,fe6b92e5,c7b3892a,0b153874,a73ee510,8d45c464,e2df0c57,bb669e25,3cfb0207,b28479f6,5307e616,2b2ce127,1e88c74f,ade68c22,,,2b796e4a,ad3062eb,c7dc6720,8d365d3b,,
0,0,0,20,7,6118,170,5,8,23,0,2,,7,5a9ed9b0,95e2d337,762bed71,a9621691,25c83c98,fe6b92e5,8f572b5e,5b392875,a73ee510,0d0ca0e7,434d6c13,c9f86179,7301027a,07d13a8f,4e505ea3,37385378,e5ba7672,7b06fafe,5b885066,a458ea53,ce82e729,,c7dc6720,6eef3db0,2bf691b1,4450e3bb
1,1,1,4,10,1380,20,2,22,24,0,1,,10,f473b8dc,86d4fccc,1597bd0d,524639ce,25c83c98,fbad5c96,dc7659bd,0b153874,a73ee510,631ddef6,e51ddf94,de9f3e50,3516f6e6,64c94865,9adf3328,b592b5d7,e5ba7672,c402f369,21ddcdc9,5840adea,c34afd8b,,3a171ecb,3b183c5c,001f3601,e914c1e9
1,0,2,19,9,1611,28,10,9,83,0,3,,9,05db9164,80e26c9b,9f4a9a78,87e1b009,25c83c98,7e0ccccf,21f5b15a,1f89b562,a73ee510,d8a1c4f1,a0a5e9d7,b669e08e,ee79db7b,1adce6ef,8ba8b39a,631906c4,07c540c4,f54016b9,21ddcdc9,b1252a9d,aaddb86a,ad3062eb,423fab69,64bd1332,e8b83407,f6587761
0,,529,35,4,60478,,0,7,347,,0,0,4,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,,4d9d55ae,062b5529,7cc72ec2,9b2a83c5,55065437,21a23bfe,80dcea18,b28479f6,91f74a64,587267a3,3486227d,a78bd508,21ddcdc9,5840adea,c2a93b37,,3a171ecb,1793a828,e8b83407,2fede552
1,1,1,23,3,1440,9,3,4,16,0,1,,3,05db9164,89ddfee8,9acaee26,2afeed2c,4f8b7acc,3bf701e7,1c86e0eb,0b153874,a73ee510,7688173f,755e4a50,41392447,5978055e,1adce6ef,34cce7d2,11488e72,e5ba7672,5bb2ec8e,423fab69,b1252a9d,ab55df50,ad3062eb,3a171ecb,8708add1,f0f449dd,7240bf1e
0,,0,28,4,148603,,,4,,,,,4,05db9164,38a947a1,fcc75094,ddeef97c,4cf72387,fbad5c96,4f1f0075,0b153874,7cc72ec2,7ab59d21,4618e030,0e128def,025225f2,07d13a8f,18517138,578a7611,3486227d,e8623312,,,59bf6df7,,32c7478e,b889075b,,
1,1,178,64,16,1213,165,1,40,41,1,1,,19,05db9164,80e26c9b,74e1a23a,9a6888fb,25c83c98,7e0ccccf,a84a4da1,0fb392dd,a73ee510,3b08e48b,105d4c59,fb8fab62,bbf65b42,1adce6ef,8ba8b39a,c6b1e1b2,d4bb7bd8,f54016b9,21ddcdc9,b1252a9d,99c09e97,,32c7478e,335a6a1e,e8b83407,d15c0cc8
0,3,26,39,12,192,47,63,39,1152,1,12,14,47,05db9164,942f9a8d,001e6f0c,587256c0,25c83c98,fbad5c96,3f4ec687,0b153874,a73ee510,726f00fd,c4adf918,a34b2ca8,85dbe138,b28479f6,ac182643,55583d7a,8efede7f,1f868fdd,75916440,a458ea53,4c304696,ad3062eb,32c7478e,fe406725,9d93af03,e0445b1c
0,0,6,18,4,4253,760,1,8,108,0,1,,6,05db9164,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,7f2c5a6e,0b153874,a73ee510,56376c23,d21494f8,ae1bb660,f47f13e4,b28479f6,bffbd637,bad5ee18,1e88c74f,bbf70d82,,,0429f84b,ad3062eb,32c7478e,c0d61a5c,,
0,26,310,,20,167,87,26,16,85,3,3,3,71,da4eff0f,26a88120,b00d1501,d16679b9,43b19349,7e0ccccf,3f4ec687,1f89b562,a73ee510,726f00fd,c4adf918,e0d76380,85dbe138,b28479f6,2ebbf26a,1203a270,3486227d,b486119d,,,73d06dde,,32c7478e,aee52b6f,,
0,,55,7,7,27937,86,3,8,151,,1,0,7,5a9ed9b0,04e09220,65ee8faa,60bac0fd,25c83c98,7e0ccccf,a6950954,ba7cbdc6,a73ee510,3b08e48b,149238ed,ce298f58,decd9980,b28479f6,69f825dd,2f4fe648,07c540c4,6fc84bfb,,,c17a2d4a,,be7c41b4,ded4aac9,,
0,0,7,110,5,1804,146,7,27,138,0,4,,23,05db9164,c1384774,2ed12532,6af132a7,25c83c98,fbad5c96,b13433e4,1f89b562,a73ee510,a1ee64a6,ef969cb2,716265a1,ac249cd4,1adce6ef,d82fb770,be9937f2,e5ba7672,658dca4c,21ddcdc9,b1252a9d,345e27b5,ad3062eb,423fab69,fb55adff,ea9a246c,2702fec5
0,,288,2,2,23120,248,28,2,189,,4,0,2,ae82ea21,c41a84c8,c5c5f657,759c4a2e,25c83c98,7e0ccccf,7e317205,0b153874,a73ee510,bc2b8616,69926409,1dae3163,2fc3058f,1adce6ef,3dbfb847,9d05a081,3486227d,2b46823a,,,7fcb7db3,,423fab69,590b856f,,
