0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,8,33,,1,105,1,196,12,24,3,32,0,1,5a9ed9b0,38a947a1,9f206deb,2c48a69e,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,c3ed162d,755e4a50,daec60ea,5978055e,b28479f6,efadf713,92d40999,e5ba7672,bac4af2b,,,3bae2820,,3a171ecb,4f18f205,,
0,,53,15,32,18902,,0,48,468,,0,,46,68fd1e64,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,894ba00a,0b153874,a73ee510,3b08e48b,62750746,ae1bb660,48b975db,b28479f6,bfef54b3,bad5ee18,776ce399,87c6f83c,,,0429f84b,,be7c41b4,c0d61a5c,,
0,0,61,77,1,2878,111,3,14,14,0,1,,14,05db9164,38d50e09,,,4cf72387,fbad5c96,5192dba2,0b153874,a73ee510,3139c7ed,aaa08406,,6665daff,b28479f6,42b3012c,,07c540c4,582152eb,21ddcdc9,5840adea,,,3a171ecb,,001f3601,56be3401
0,0,6,4,4,1398,5,2,5,5,0,1,,4,5bfa8ab5,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,cc5ed2f1,c8ddd494,a73ee510,3b08e48b,b44883b5,dfbb09fb,9f16a973,8ceecbc8,7ac43a46,84898b2a,776ce399,bc48b783,,,0014c32a,c9d4222a,32c7478e,3b183c5c,,
0,7,1,22,39,499,69,7,47,62,1,1,0,55,be589b51,4f25e98b,8a5f6ed9,c8cd0fca,307e775a,fbad5c96,8363bee7,0b153874,a73ee510,fed0f64c,bf09be0e,ac58b5d0,3516f6e6,07d13a8f,dfab705f,f3fab558,e5ba7672,7ef5affa,cbf94c6a,b1252a9d,25a290f5,,3a171ecb,3fdb382b,001f3601,49d68486
0,,4,4,5,,,0,5,16,,0,,5,8cf07265,38a947a1,,,25c83c98,7e0ccccf,88002ee1,5b392875,7cc72ec2,3b08e48b,f1b78ab4,,6e5da64f,b28479f6,0cfbc5df,,2005abd1,be457d6e,,,,,32c7478e,,,
0,,1,19,7,3365,49,20,7,30,,3,0,7,05db9164,89ddfee8,55dcfe16,ccfd3fe4,25c83c98,,1c86e0eb,1f89b562,a73ee510,597a7b20,755e4a50,223aaed5,5978055e,b28479f6,25753fb1,5dcd38db,e5ba7672,5bb2ec8e,9437f62f,b1252a9d,c31ed901,,32c7478e,4ba49928,f0f449dd,72b86ddd
0,,5,3,0,27300,107,8,6,5,,1,,5,5a9ed9b0,8d42d2d4,,,25c83c98,7e0ccccf,ef9f2f1b,0b153874,a73ee510,3b08e48b,c8e7f509,,6e8ef725,07d13a8f,c9ad4d07,,e5ba7672,725fcae5,,,,,423fab69,,,
1,,1,,,15023,16,42,0,18,,5,0,,05db9164,c3d483bc,a0d7fb06,f441464a,4cf72387,fe6b92e5,31488ae6,0b153874,a73ee510,f26b7f57,cdb97ac0,77d155fa,0ba7fd89,b28479f6,bac6361c,49ffc939,e5ba7672,b0a0fca9,,,061298e4,,3a171ecb,f8009a4f,,
0,1,2,3,4,1584,102,3,7,16,0,1,,4,fbc55dae,38a947a1,12f913c8,c8273613,25c83c98,fe6b92e5,81bb0302,37e4aa92,a73ee510,1f81d0bc,b7094596,a33733c1,1f9d2c38,07d13a8f,24f91a27,7b675441,07c540c4,a911b608,,,ba3f5574,,c7dc6720,e36262a1,,
1,0,1864,,,5747,14,2,0,10,0,2,0,,5a9ed9b0,421b43cd,1587ec1d,e2159af3,43b19349,7e0ccccf,1e32656f,0b153874,a73ee510,09ee28fc,d481e8e2,cbc68a10,fa8359e2,64c94865,89407d7d,99d3874a,07c540c4,2804effd,,,3a7b30e4,8ec974f4,32c7478e,d9556584,,
0,,391,34,4,2993,,0,4,5,,0,,4,5a9ed9b0,a796837e,dffca8ba,0fa0d423,25c83c98,fbad5c96,52283d1c,51d76abe,a73ee510,efea433b,e51ddf94,93bab460,3516f6e6,cfef1c29,f0bf9094,6bb29970,d4bb7bd8,1cdbd1c5,,,d9d9202f,,3a171ecb,8fc66e78,,
0,0,1,2,,5819,38,43,1,75,0,4,,,5a9ed9b0,89ddfee8,abe6d476,c1099d1f,25c83c98,fe6b92e5,1c86e0eb,37e4aa92,a73ee510,2ce7158d,755e4a50,5c520b38,5978055e,b28479f6,25753fb1,3d8248d4,e5ba7672,5bb2ec8e,21ddcdc9,a458ea53,bee85977,,32c7478e,59027717,e8b83407,f49cbd4f
0,,3,,,,,0,0,109,,0,,,05db9164,38a947a1,517bfe1c,1ceec30c,43b19349,7e0ccccf,3ffb655b,5b392875,7cc72ec2,3b08e48b,d3246de4,c504cddb,31078fbf,b28479f6,b7b69838,38e9704f,2005abd1,c04654d0,,,f52f289f,,3a171ecb,e7d518ab,,
0,,1,11,2,,,0,3,4,,0,,2,05db9164,08d6d899,9143c832,f56b7dd5,4cf72387,fbad5c96,970f01b2,1f89b562,7cc72ec2,3b08e48b,36bccca0,ae1bb660,80467802,b28479f6,bffbd637,bad5ee18,2005abd1,bbf70d82,,,0429f84b,,3a171ecb,c0d61a5c,,
0,,0,,6,11665,15,8,8,9,,2,,6,5a9ed9b0,023a27f8,03c15597,3904e043,25c83c98,,468a0854,0b153874,a73ee510,3b08e48b,a60de4e5,d4dbce44,605bbc24,1adce6ef,4f4c925e,e04d9bb6,8efede7f,b35911c7,,,5f24ddc8,,32c7478e,b0253af9,,
0,0,-1,,,17922,303,1,0,8,0,1,0,,8cf07265,403ea497,2cbec47f,3e2bfbda,25c83c98,fe6b92e5,17c5d911,0b153874,a73ee510,3b08e48b,5bca66d3,21a23bfe,e67cdf97,b28479f6,91f74a64,587267a3,3486227d,a78bd508,21ddcdc9,5840adea,c2a93b37,,3a171ecb,1793a828,f0f449dd,2fede552
0,,0,,13,1607,,0,49,56,,0,,13,05db9164,95e2d337,f715d8cc,7c15fa92,25c83c98,7e0ccccf,3447df37,0b153874,a73ee510,3b08e48b,0fc6ec45,b9bee1c2,94b87a00,b28479f6,49d2606e,498519e1,776ce399,1a9f6745,21ddcdc9,5840adea,71b9f31a,,be7c41b4,cf9f8644,2bf691b1,00cd7c8a
0,,0,20,15,5807,111,6,26,162,,4,0,27,05db9164,38a947a1,ea6b1af6,cb4efbc9,25c83c98,fbad5c96,63985851,0b153874,a73ee510,78cab4c1,5874c9c9,5f1d379c,740c210d,1adce6ef,ab805b10,d290e290,27c07bd6,97f132c9,,,28fa11f6,,423fab69,8a17bfab,,
0,,3,5,3,37311,219,2,4,82,,1,,3,05db9164,0f8a625c,7ed93a63,ece2faed,25c83c98,fe6b92e5,4b219154,0b153874,a73ee510,7c907dc3,f25fe7e9,9ccb63a9,dd183b4c,cfef1c29,fd5e84e9,6aef3c1e,8efede7f,a086cf41,,,b7643ed7,,32c7478e,dc13346e,,
0,0,16,3,4,3651,81,2,12,81,0,1,,4,05db9164,207b2d81,5d076085,862b5ba0,43b19349,,537d79c4,0b153874,a73ee510,5e9d4e57,b49d37b3,f24b551c,8abf8160,b28479f6,899da9d5,b6d021e8,d4bb7bd8,25c88e42,21ddcdc9,b1252a9d,0e8585d2,,32c7478e,0d4a6d1a,001f3601,92c878de
0,,0,,,1612,,0,1,18,,0,,,68fd1e64,9819deea,f1363868,f922efad,30903e74,fe6b92e5,56f91e46,5b392875,a73ee510,3b08e48b,deb288a9,b99ddbc8,a4586960,b28479f6,1150f5ed,87acb535,776ce399,7e32f7a4,,,a4b7004c,,bcdee96c,b34f3128,,
0,8,54,,1,64,2,8,2,5,1,1,0,1,be589b51,38a947a1,b97d785f,98b100e5,25c83c98,7e0ccccf,dda1fed2,0b153874,a73ee510,49d1ad89,7f8ffe57,b9898409,46f42a63,07d13a8f,374fd06c,ef734ec3,e5ba7672,277b2528,,,376f7f0d,,3a171ecb,874db5d2,,
1,4,0,2,,299,0,4,0,0,1,1,0,,05db9164,09e68b86,aa8c1539,85dd697c,4cf72387,13718bbd,f1ff45d6,0b153874,a73ee510,9a1250bd,acc758fc,d8c29807,9bbdb8bd,07d13a8f,801ee1ae,c64d548f,e5ba7672,63cdbb21,21ddcdc9,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
0,1,0,47,6,544,42,1,43,42,1,1,,6,5a9ed9b0,80e26c9b,ba1947d0,85dd697c,25c83c98,7e0ccccf,f1ff45d6,1f89b562,a73ee510,9a1250bd,acc758fc,34a238e0,9bbdb8bd,1adce6ef,0f942372,da441c7e,d4bb7bd8,005c6740,21ddcdc9,5840adea,8717ea07,,423fab69,1793a828,e8b83407,9904c656
0,0,78,3,5,1491,259,4,16,103,0,1,0,5,05db9164,207b2d81,8a48553d,1e10bd9f,25c83c98,fbad5c96,65ae2219,0b153874,a73ee510,fa7d0797,dbdb7970,6803e296,9be66b48,64c94865,11b2ae92,ff48ade9,e5ba7672,395856b0,21ddcdc9,b1252a9d,c3d093fb,,3a171ecb,84a27184,001f3601,aae032ad
0,3,6,,,377,3,3,2,3,1,1,,,f473b8dc,b961056b,cc644582,324c9afd,25c83c98,7e0ccccf,0d15142a,0b153874,a73ee510,ac473633,df7e8e0b,5590cadc,84c02464,1adce6ef,8187184a,2ce951a7,07c540c4,5a6878f5,,,0441aa4f,,32c7478e,c6d9fa35,,
0,0,42,2,4,2849,31,4,18,23,0,1,,5,05db9164,2c16a946,777a8124,e4dbea90,25c83c98,,5e64ce5f,0b153874,a73ee510,88c5e4c8,8b94178b,4be7cd5a,025225f2,b28479f6,f77a8d3d,1656bd81,07c540c4,ea3d03ad,,,9d45285b,,32c7478e,9117a34a,,
1,,0,,,21159,92,8,0,127,,4,,,05db9164,3df44d94,02cf9876,c18be181,25c83c98,fbad5c96,c9ede706,5b392875,a73ee510,d3587737,dcdf9753,8fe001f4,0f3d4e02,07d13a8f,fc1f50d6,36103458,e5ba7672,79a92e0a,,,e587c466,,3a171ecb,3b183c5c,,
0,1,87,6,6,12,5,1,8,4,1,1,,3,5bfa8ab5,4f25e98b,4722bc1a,9e2401c7,25c83c98,fbad5c96,c6ad90de,0b153874,a73ee510,0fa587cd,371dae82,d1328d85,18fc2b1e,b28479f6,99637b25,e0823772,e5ba7672,c04ce6df,21ddcdc9,b1252a9d,f27b638d,,32c7478e,9117a34a,001f3601,54ca28ff
0,,5,,,,,,0,,,,,,2d4ea12b,38a947a1,4470baf4,8c8a4c47,25c83c98,fe6b92e5,d63e00ae,0b153874,7cc72ec2,3b08e48b,914b4ebb,bb669e25,83b2c411,b28479f6,a3443e75,2b2ce127,2005abd1,ade68c22,,,2b796e4a,,be7c41b4,8d365d3b,,
0,,-1,,,7945,15,11,2,127,,8,0,,68fd1e64,90081f33,3ef3a11e,517bcaec,25c83c98,,be65d029,0b153874,a73ee510,98bd7a24,63248e0c,d4649be5,784618a5,b28479f6,90cfbb67,7d22fc35,e5ba7672,622ba7f1,,,ffdebd7c,,32c7478e,abf08f1b,,
0,,3,0,1,,,0,2,23,,0,,1,09ca0b81,38a947a1,4470baf4,8c8a4c47,25c83c98,fe6b92e5,1f2924d9,0b153874,7cc72ec2,3b08e48b,3ec9c616,bb669e25,b55434a9,b28479f6,091737ad,2b2ce127,2005abd1,ade68c22,,,2b796e4a,,be7c41b4,8d365d3b,,
0,,0,103,7,23086,125,1,7,59,,1,,7,68fd1e64,4e8d18ed,c977eb60,7dcac7b1,25c83c98,,09adc20b,0b153874,a73ee510,8fbbee57,a9b84bd5,f704f51c,cdc2ccda,b28479f6,3438297f,6763a614,d4bb7bd8,47e4d79e,21ddcdc9,b1252a9d,8fef4c56,,bcdee96c,85ba1178,c9f3bea7,aee7bde0
0,,1,24,19,159,,0,40,191,,0,,25,05db9164,78c51e9e,63d2bf55,1601be24,25c83c98,fbad5c96,bd4eedd9,6c41e35e,a73ee510,3b08e48b,4088eea3,eb33bb8a,2b590d5f,b28479f6,9038720c,a7c73aea,776ce399,ecf26b99,,,0ed34bb1,,be7c41b4,4003a508,,
0,0,0,12,6,3235,53,5,21,138,0,3,0,6,8cf07265,403ea497,2cbec47f,3e2bfbda,4cf72387,7e0ccccf,92ce5a7d,5b392875,a73ee510,5783071a,e0c3cae0,21a23bfe,e8df3343,07d13a8f,e3209fc2,587267a3,8efede7f,a78bd508,21ddcdc9,5840adea,c2a93b37,,423fab69,1793a828,e8b83407,2fede552
0,0,0,,1,5836,357,5,17,212,0,2,,1,be589b51,d833535f,77f2f2e5,d16679b9,25c83c98,fe6b92e5,dc7659bd,5b392875,a73ee510,efea433b,e51ddf94,9f32b866,3516f6e6,07d13a8f,943169c2,31ca40b6,e5ba7672,281769c2,,,dfcfc3fa,,3a171ecb,aee52b6f,,
1,5,348,1,0,5,0,5,1,0,1,1,,0,3c9d8785,08d6d899,9143c832,f56b7dd5,25c83c98,fbad5c96,107bdf69,0b153874,a73ee510,7e4254f5,2b31063f,ae1bb660,bcf6a386,b28479f6,bffbd637,bad5ee18,d4bb7bd8,bbf70d82,,,0429f84b,,32c7478e,c0d61a5c,,
0,,2,2,1,10141,11,7,1,8,,2,,1,05db9164,09e68b86,cedba594,5be5ba63,25c83c98,,b87f4a4a,0b153874,a73ee510,2124a520,319687c9,274d0ee0,62036f49,b28479f6,52baadf5,67b5ec0d,e5ba7672,5aed7436,6f3756eb,a458ea53,92031a0c,,32c7478e,0333a312,e8b83407,520d881a
0,,8,3,2,108131,,,8,,,,,2,87552397,207b2d81,d52980aa,b66d15e3,25c83c98,7e0ccccf,ab86a6e1,0b153874,7cc72ec2,98a8f57d,5e4d7944,b519c595,ef2542c1,b28479f6,3c767806,7c8ae841,d4bb7bd8,395856b0,21ddcdc9,b1252a9d,605305ee,,3a171ecb,f090fae7,001f3601,b34c7f39
0,0,1,,0,2946,184,3,41,98,0,1,,23,05db9164,13f25995,c024e760,35d9e6fe,43b19349,7e0ccccf,8dd700bc,5b392875,a73ee510,3b08e48b,adc21200,cad8f137,24f97fa1,07d13a8f,16d478e7,5015d391,e5ba7672,c7cf2414,,,80a18360,,32c7478e,4fe18e82,,
1,4,1,66,21,1477,60,136,30,236,0,4,0,26,68fd1e64,ef69887a,d11f7df3,61d17b28,b2241560,fe6b92e5,c3d9de60,0b153874,a73ee510,13a6ba83,22a0f9a5,f007a6b2,592afbbb,07d13a8f,b98be2c0,39286441,e5ba7672,4bcc9449,77129a30,a458ea53,1defd610,,423fab69,1b478bd9,e8b83407,092b0b9e
0,,85,,1,5941,33,6,4,141,,2,,1,05db9164,e9ac66c5,b11dc932,af5425a5,25c83c98,fbad5c96,a097ff18,49dd1874,a73ee510,ae07e31d,3407cf7b,bb321d5b,f0fe287d,32813e21,c5bbd8ea,3b444a8b,27c07bd6,e85b49c7,,,e42436dc,,3a171ecb,f7ed9073,,
0,0,1,117,4,9308,,,15,,0,,,15,05db9164,f6f4fe4b,b037108b,ab4923ed,4cf72387,fbad5c96,a663a0d0,5b392875,a73ee510,4effc25c,cdb97ac0,e0471e5d,0ba7fd89,07d13a8f,ef6fe5a5,bac0990d,d4bb7bd8,0a20b09c,,,ee6dc6ca,ad3062eb,c7dc6720,d4ec421e,,
0,,6,3,,145814,,,0,,,,,,05db9164,38a947a1,3cf5919a,d2fe9681,25c83c98,fe6b92e5,ce25ba1e,0b153874,a73ee510,12bb8262,c6377b31,01d86efe,eb1944fd,b28479f6,96196e2c,36b64943,8efede7f,b4270c3a,,,0ff163e1,,c7dc6720,cd9dfcdf,,
0,,5,2,1,9925,97,13,1,91,,4,,1,05db9164,287130e0,e9f69565,9bcc2439,65be028e,6f6d9be8,6cdb3998,1f89b562,a73ee510,991fc4a4,5874c9c9,1196edad,740c210d,64c94865,f8526149,6bbc1b13,e5ba7672,891589e7,5d097c5a,a458ea53,099c7d50,,32c7478e,63c037d3,ea9a246c,1aac6f9e
0,,0,68,8,243853,,,7,,,,,8,05db9164,0468d672,5d3a12c5,ee36060f,43b19349,fbad5c96,9115f277,0b153874,7cc72ec2,5612701e,1d125cbb,03afd96d,7f9db67d,1adce6ef,bcdada2d,fab4dda8,d4bb7bd8,124c6b00,21ddcdc9,5840adea,f6e47def,,3a171ecb,6c1cdd05,ea9a246c,984e0db0
1,0,2,14,6,1784,32,6,18,72,0,2,,6,65aada8c,6887a43c,9b792af9,9c6d05a0,25c83c98,,84c427f0,0b153874,a73ee510,00f2b452,41b3f655,6532318c,ce5114a2,051219e6,f492e179,2c9d222f,e5ba7672,8f0f692f,21ddcdc9,b1252a9d,cc6a9262,,32c7478e,a5862ce8,445bbe3b,f184f755
0,,21,34,35,7974,35,14,35,38,,3,0,35,68fd1e64,80e26c9b,6147a35d,169ffff5,25c83c98,fe6b92e5,d385ea68,0b153874,a73ee510,3b08e48b,7940fc2a,b853b799,00e20e7b,1adce6ef,8f92e3a1,5151f2ca,e5ba7672,1f9656b8,21ddcdc9,b1252a9d,38483e30,,32c7478e,1793a828,e8b83407,70b6702c
0,12,2,28,32,466,70,96,33,867,1,11,0,32,68fd1e64,3f0d3f28,e0472d89,7e911e7f,25c83c98,fbad5c96,ad3508b1,985e3fcb,a73ee510,b47dfc84,ad757a5a,063204a9,93b18cb5,07d13a8f,075f843b,7cdeac5e,e5ba7672,744ad4a0,,,2f8519af,ad3062eb,423fab69,e5fca70a,,
0,,7,12,12,20324,66,4,16,16,,2,,12,87773c45,38a947a1,9c642198,725da34a,25c83c98,,1c86e0eb,51d76abe,a73ee510,935a36f0,755e4a50,7df99e7b,5978055e,b28479f6,46ed0b3c,ae1df870,e5ba7672,2c6cb693,,,81aca298,,32c7478e,b258af68,,
0,,-1,,,39175,199,6,0,29,,0,0,,68fd1e64,bce95927,1eafb059,13508380,25c83c98,7e0ccccf,383764b0,0b153874,a73ee510,4effc25c,f5204b1e,1300d0e5,e4fa2059,07d13a8f,fec218c0,f956661b,e5ba7672,04d863d5,7a45f7f2,b1252a9d,fdc091b7,,32c7478e,45ab94c8,e8b83407,c84c4aec
0,,20,110,,6183,336,3,0,63,,2,3,,05db9164,4f25e98b,4b8bc0c2,a937e90d,25c83c98,,1dac1752,0b153874,a73ee510,3b08e48b,62669fef,57db793e,a4857795,07d13a8f,dfab705f,10d3c964,27c07bd6,7ef5affa,21ddcdc9,a458ea53,5e325dc7,,c7dc6720,2a47ab0e,e8b83407,058fd817
0,,14,,,5800,129,12,0,0,,1,,,be589b51,af447d7a,4fd25998,06b1cf6e,4cf72387,13718bbd,c8584187,51d76abe,a73ee510,bbca9d50,9490f32b,838b6876,d751f95c,07d13a8f,2dc7d066,25b075e4,e5ba7672,98ff11f4,,,df89d9e2,,32c7478e,0ff91809,,
0,,5,,1,37533,,0,1,1,,0,,1,05db9164,207b2d81,e132d976,9bb68660,4cf72387,7e0ccccf,bd6afa2b,0b153874,7cc72ec2,d977db1c,c1ee56d0,3d23dcb0,ebd756bd,b28479f6,c6438ddb,a5285f09,1e88c74f,fa0643ee,21ddcdc9,a458ea53,d9f6ea24,ad3062eb,3a171ecb,f54f8489,001f3601,c62f65c9
0,0,6,2,2,48811,2332,0,3,172,0,0,,3,68fd1e64,8d42d2d4,,,4cf72387,7e0ccccf,484cb3fb,5b392875,7cc72ec2,3b08e48b,3d5fb018,,94172618,07d13a8f,fa622b73,,d4bb7bd8,ed8965e3,,,,c9d4222a,3a171ecb,,,
0,1,725,1,10,243,31,16,5,946,1,2,0,23,8cf07265,38a947a1,8bf936a7,6a14f9b9,25c83c98,fe6b92e5,7083ddcc,0b153874,a73ee510,b6900243,208d9dd6,24547f4e,59dd51b4,07d13a8f,4dad26dd,f8b34416,3486227d,e5f8f18f,,,f3ddd519,,423fab69,b34f3128,,
0,0,1,,6,1290,338,326,13,1890,0,28,1,61,05db9164,558b4efb,b419be16,0aa96788,25c83c98,3bf701e7,6855ef53,0b153874,a73ee510,3fb38a44,b7094596,de54a09a,1f9d2c38,b28479f6,96d430a0,edd54132,8efede7f,c68ebaa0,21ddcdc9,5840adea,492ba59d,,32c7478e,3b183c5c,ea9a246c,0a781abe
1,0,-1,5,3,2054,18,27,9,196,0,12,,3,68fd1e64,09e68b86,aa8c1539,85dd697c,25c83c98,,0dbf2675,0b153874,a73ee510,48a94b2e,88196a93,d8c29807,1211c647,b28479f6,2d49999f,c64d548f,e5ba7672,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
0,,9,133,22,1438,,0,42,115,,0,,22,05db9164,38d50e09,a1f7e30b,8d8188a0,e9f75003,,38eb9cf4,1f89b562,a73ee510,b883655e,7f8ffe57,ba2755e8,46f42a63,1adce6ef,6efcae21,2d816edd,1e88c74f,f855e3f0,21ddcdc9,5840adea,ee6cb673,,dbb486d7,9117a34a,001f3601,984e0db0
0,,2280,12,,10385,,0,0,18,,0,,,05db9164,8947f767,5d2a373c,e53b75cf,25c83c98,7e0ccccf,7acae6b9,1f89b562,a73ee510,626e55aa,2872a4bd,b1b76758,f8320f48,64c94865,d120f347,07408417,1e88c74f,bd17c3da,9653bb65,5840adea,1c108732,,3a171ecb,3fdb382b,010f6491,42c1aa63
0,,10,15,9,89411,,0,19,9,,0,,9,05db9164,38a947a1,c976a388,98f64727,4cf72387,7e0ccccf,befcdd25,0b153874,7cc72ec2,0f4df0e6,1e79255f,d0c37494,9a5d52f1,b28479f6,84f3878c,7ce11843,1e88c74f,929e5c16,,,9c1e5902,,bcdee96c,1bff0971,,
1,1,45,5,5,827,43,7,39,98,1,2,,5,8cf07265,421b43cd,9c9f46d9,e2159af3,25c83c98,fbad5c96,a015ed43,0b153874,a73ee510,efea433b,ccfdca2f,ba82a5f7,d76cea6e,64c94865,89407d7d,69cbc979,e5ba7672,2804effd,,,9811e719,,32c7478e,d9556584,,
1,,1,6,0,3108,,0,4,28,,0,,6,05db9164,38a947a1,,,25c83c98,7e0ccccf,397def4e,5b392875,a73ee510,3b08e48b,20b05825,,c28589ee,1adce6ef,f75b7ca3,,776ce399,718ffb5e,,,,,423fab69,,,
0,,-1,0,,,,,0,,,,,,7382c353,38a947a1,c93f8ca1,b118c546,4cf72387,fe6b92e5,bc75d75f,0b153874,7cc72ec2,3b08e48b,804df57f,6b8c12ff,3bd6c21d,07d13a8f,883a7c31,0b78ca2c,2005abd1,f0524df0,,,d97de942,ad3062eb,3a171ecb,8e8b7730,,
0,,6,3,3,5749,21,3,4,21,,1,,3,5a9ed9b0,90081f33,959c4979,a36d536d,25c83c98,6f6d9be8,c9a51835,0b153874,a73ee510,1a69db9b,cfcea1c3,c7617cb4,633b9be7,64c94865,98995c3b,519b32cf,07c540c4,7181ccc8,,,73dbdce3,,32c7478e,cd7bf52a,,
0,1,6,39,11,1329,13,20,12,73,0,2,,11,05db9164,80e26c9b,981a121c,169ffff5,25c83c98,7e0ccccf,394bde93,0b153874,a73ee510,a1274920,3f3009e8,5ff723c6,79f7177d,07d13a8f,02319a52,f294bed7,e5ba7672,1f9656b8,21ddcdc9,b1252a9d,602ce342,,32c7478e,1793a828,f0f449dd,70b6702c
0,0,0,,36,5817,215,2,26,489,0,2,0,36,05db9164,8d406027,d032c263,c18be181,25c83c98,7e0ccccf,aad8a7ac,0b153874,a73ee510,3b08e48b,b6ac69d0,dfbb09fb,e987b058,07d13a8f,454fe7a2,84898b2a,27c07bd6,71a94f1e,,,0014c32a,,3a171ecb,3b183c5c,,
0,,362,2,2,23212,,,5,,,,,2,f473b8dc,207b2d81,29ffa33c,c95cee83,25c83c98,fbad5c96,10e24305,0b153874,7cc72ec2,3b08e48b,1217a7c0,bafda429,f60c1255,8ceecbc8,2e6376d2,01e777d6,d4bb7bd8,966c77d8,21ddcdc9,5840adea,16907e69,,3a171ecb,9fa3e01a,001f3601,59b96d68
0,,56,3,7,4878,35,9,6,35,,1,8,7,8cf07265,bf7a2333,210c632d,3d513154,25c83c98,fbad5c96,372a0c4c,0b153874,a73ee510,a08eee5a,ec88dd34,8747d4c8,94881fc3,07d13a8f,9a0b7e16,d58d490f,8efede7f,51369abb,,,d4b6b7e8,,c7dc6720,37821b83,,
0,0,4,,1,1578,9,1,1,7,0,1,,1,8cf07265,207b2d81,8b3d7db2,cbbab2d5,0942e0a7,,6b8a94e7,5b392875,a73ee510,942bdf7d,2a7d9fca,50b7166d,39a06276,b28479f6,4e9e3b1e,eaee869e,d4bb7bd8,157482f0,21ddcdc9,a458ea53,a43bec0d,,be7c41b4,5f986f38,001f3601,1712ec24
1,7,0,13,0,27,0,13,0,0,1,1,0,0,7382c353,d97d4ce8,6f2bf6d4,95f6a680,25c83c98,fe6b92e5,5e4454aa,0b153874,a73ee510,cbc7bc74,680bf6cb,39fff66b,7db6a946,1adce6ef,46218630,9393d331,3486227d,fb342121,21ddcdc9,5840adea,08085eb3,ad3062eb,3a171ecb,6c1cdd05,ea9a246c,1219b447
1,3,-1,0,0,20,0,3,0,0,1,1,1,0,68fd1e64,38a947a1,2b8f3e48,b1231540,25c83c98,fbad5c96,95488f54,0b5a4776,a73ee510,7d5e11ac,612c40c1,f1ce2ed4,5c97559f,b28479f6,e7e366cf,9137a27f,3486227d,23fb8a75,,,2e9b1af0,,32c7478e,dfb22eaf,,
1,25,48,10,10,4,4,29,37,36,3,4,1,4,5a9ed9b0,4f25e98b,0021f343,0f7d010f,25c83c98,7e0ccccf,424fbb9a,c8ddd494,a73ee510,459c912f,2386466b,4e040fd9,45db6793,cfef1c29,1ac46c26,e1253924,3486227d,bc5a0ff7,69ff7363,5840adea,40bcbcd9,,3a171ecb,416be1b4,001f3601,6797655d
0,,0,7,2,75644,,0,6,2,,0,,2,f473b8dc,38a947a1,4470baf4,8c8a4c47,25c83c98,fe6b92e5,e2ec9176,0b153874,7cc72ec2,3b08e48b,6fc6ad29,bb669e25,b0c30eeb,b28479f6,717db705,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,,be7c41b4,8d365d3b,,
1,,0,2,2,7892,24,16,5,93,,5,,2,05db9164,80e26c9b,8f76d831,3c150a80,25c83c98,7e0ccccf,d385ea68,5b392875,a73ee510,3b08e48b,7940fc2a,85c6ba5c,00e20e7b,07d13a8f,f3635baf,e6aa6936,e5ba7672,f54016b9,21ddcdc9,5840adea,c75317fb,c9d4222a,32c7478e,1793a828,e8b83407,a6749956
0,1,0,42,37,2,18,5,49,48,1,3,,18,05db9164,78ccd99e,d0e959c8,0677f118,25c83c98,fe6b92e5,77e91f62,64523cfa,a73ee510,6bebf69d,7defe259,80f8414c,11fa2c12,64c94865,7cfbc0ba,baa5dd2f,e5ba7672,e7e991cb,26e97973,a458ea53,00401168,,55dd3565,2497cf4c,46fbac64,bae5dbd6
0,0,97,,1,2113,58,4,19,114,0,3,,1,05db9164,08d6d899,9143c832,f56b7dd5,384874ce,fe6b92e5,4aa938fc,0b153874,a73ee510,d93ced0c,7e40f08a,ae1bb660,1aa94af3,b28479f6,bffbd637,bad5ee18,07c540c4,bbf70d82,,,0429f84b,,3a171ecb,c0d61a5c,,
1,,0,2,,11515,,0,3,68,,0,0,,05db9164,207b2d81,8a48553d,1e10bd9f,25c83c98,,c415ae55,0b153874,a73ee510,3b5c4057,c4525253,6803e296,2648f8ef,07d13a8f,0c67c4ca,ff48ade9,3486227d,395856b0,21ddcdc9,a458ea53,c3d093fb,,32c7478e,84a27184,001f3601,3464ae5c
0,,3,,,14647,92,5,0,16,,1,0,,05db9164,d833535f,77f2f2e5,d16679b9,25c83c98,,38eb9cf4,0b153874,a73ee510,547c0ffe,7f8ffe57,9f32b866,46f42a63,b28479f6,a733d362,31ca40b6,e5ba7672,281769c2,,,dfcfc3fa,,32c7478e,aee52b6f,,
